dataset,relative_path,bytes,sha256
G_new,data/images_clean/G_new/0_833.jpg,1032979,d2b7f2095f70661cc390ff152b485422ce99dc524cc95ce72459985436f6aa6c
G_new,data/images_clean/G_new/0_836.jpg,1362908,269d7ecd1eceeae6c48c1277f5e065e78acd3d114bdc20da4eb8b299932e57de
G_new,data/images_clean/G_new/0_839.jpg,1797721,3ca93b5f31ac62fdfb16b905df00a2a5cc55a8ab00be5ae5434977bd18fc7305
G_new,data/images_clean/G_new/0_84.jpg,571339,605cbc0282a37f89663e11c1156370575c75486b26a813780f16eb40900108e7
G_new,data/images_clean/G_new/0_842.jpg,1127267,5bf25a417c86ea4030e63c9f99f7a6aea6f487b6c4bec1382305393c9d6663b2
G_new,data/images_clean/G_new/0_844.jpg,1023151,7033ee721fa7e90682f59764c59a60c3a53596d0d5caa8008a07ea8947daca5f
G_new,data/images_clean/G_new/0_845.jpg,555795,cc73de28a93c96a140811b0ce415829416e88518ead5ae9650c905e98854a201
G_new,data/images_clean/G_new/0_848.jpg,592475,9ae7e5a06a0347b6de53dbb4535e09bcb0fb2288e34d8e6200e47f68755828d0
G_new,data/images_clean/G_new/0_85.jpg,570030,5781f76ec3dc8b9a1f31f1cc92e3c1eb180718beec6b9e93c8b696858be44b8a
G_new,data/images_clean/G_new/0_851.jpg,1568264,dd1ebcc974663e10b1e61c7b82188bc15cc29f2168962cbe24d0236cad84598c
G_new,data/images_clean/G_new/0_854.jpg,1073167,8b3212e11b0d61e1d05ce64d843e2d5278ac241931af4cbe4a1a6fc8bfc11b63
G_new,data/images_clean/G_new/0_856.jpg,944424,29676ba2d1c9ef927543e1a401c652e8427b8eccd09edb6b8e98f21869c53570
G_new,data/images_clean/G_new/0_857.jpg,825914,098981efaa8872b320d27811aff27884e6c49405432b93fe5b238b1994d9c6fc
G_new,data/images_clean/G_new/0_86.jpg,570686,adfa90ba20ddf91ef2d59e0e50097578fccda1234bf5aa84db6363602c93405c
G_new,data/images_clean/G_new/0_860.jpg,847900,4270a7111963b1e26eaa417b0153201284c3eb71f8940b6ca48ae14dada4bd06
G_new,data/images_clean/G_new/0_863.jpg,867025,a605022b826bec657ac5be239ee9a4231a2534adf1f0e5e016e0fd0513d185cb
G_new,data/images_clean/G_new/0_865.jpg,752220,abd91616dbf6942b4b36b6d3aff66ec70979ba6f5f38c0b39fd095b70e3cf58d
G_new,data/images_clean/G_new/0_866.jpg,561379,cc843f58d81223bafa5aee77e9b565add823fc685959b6bc9bf9df106252396b
G_new,data/images_clean/G_new/0_869.jpg,677994,68400b75b1d9a99bf3be672a54a94d35fe9db7e441424ab828c305d73bdaf3c9
G_new,data/images_clean/G_new/0_87.jpg,569228,838d44183ba42403cdec95c1a279ba462e55bd5d255d46a6825eaecb7c98cc87
G_new,data/images_clean/G_new/0_872.jpg,946210,b8c051ffd9a53a4f25a096a0fa4e2efd258266541749bacad0538f63eb483280
G_new,data/images_clean/G_new/0_875.jpg,1043591,de0db1a6b8126075be56862c65730bf6d00a3c021b0f14ad285f8d14505ff338
G_new,data/images_clean/G_new/0_878.jpg,1407501,75501245811baddd0415e9435a0ea686cc8e3700e7f07adabfb58417ed6c53d3
G_new,data/images_clean/G_new/0_88.jpg,571641,9437113f61bc3df9bda88fad7f785aa8f75989c91005e43df3c0a593bb51f1da
G_new,data/images_clean/G_new/0_881.jpg,1242315,eae269a034fbd2770840152c52ecb46e20599ebc38c33fc51655e11e93b0cbcb
G_new,data/images_clean/G_new/0_884.jpg,934011,ecb40f514fdc2ce4c89337db1535ce68077b8224f7cbc91160af494e94ce3238
G_new,data/images_clean/G_new/0_887.jpg,976843,fc979dd0d51055de0d303fc53231a4c091e8363493f969c7f8c6dda61ad588cf
G_new,data/images_clean/G_new/0_89.jpg,569298,8805cb43158eb1041c6ee270475dd1366fad71e99389e0df34a94f47e5b7424c
G_new,data/images_clean/G_new/0_890.jpg,1734818,7626523ac106da4178cced7104d26d00b7d2056390986d32b7fe1477685ea739
G_new,data/images_clean/G_new/0_893.jpg,1309201,294051d44ddba9cb34bfef49fe233c8a2fb243c45a3337e2e9cc543622d300ff
G_new,data/images_clean/G_new/0_895.jpg,1180947,49095805215b1fda048755d0c3a60d10cab4f35626ae0b2815618dc615792230
G_new,data/images_clean/G_new/0_896.jpg,523273,e048850ed939c1df0269032b55e3c5ad3d5ddb99aedcb64546c31dd27b9b8be3
G_new,data/images_clean/G_new/0_898.jpg,485353,98d09107cf9d84506474713f053a458b0c622fc8cff297adf22e32f7746fae87
G_new,data/images_clean/G_new/0_899.jpg,1034057,1164eb7eef1380cacc1b1879f7557716914528d56f7bdf2946151c951eb22b1e
G_new,data/images_clean/G_new/0_9.jpg,571174,033ba439b4ffd947173711759b1c52f768ebb7b7a16ae68bedae78060519007b
G_new,data/images_clean/G_new/0_90.jpg,570820,b622859cbf51b21266cfad572da6327f1a153807c954301f224d7db0e5caf73c
G_new,data/images_clean/G_new/0_902.jpg,1295657,e2939339dc7150a27fdc04e354ac2873ea2c3182bc495b9cbc18c166f415fdb2
G_new,data/images_clean/G_new/0_904.jpg,1150563,5917adca64eee541d8ce3faf00b04c867b44711175095da0e1fb6a165d11eb23
G_new,data/images_clean/G_new/0_905.jpg,1217032,c3101e107bf0bcf72a08ca7495cb09165f7fdf9ed61971cd5d71c1df6d23aafd
G_new,data/images_clean/G_new/0_907.jpg,1088387,0db5462752e51e1c23eedd8feb5b385c747a1594bf0556b0f4d0d17b30e565bf
G_new,data/images_clean/G_new/0_908.jpg,1467368,aeb4aff9257470b7c0d543b333ff013e9d23e0f2099eabb97f7fcf293caffdec
G_new,data/images_clean/G_new/0_91.jpg,570817,f63ef49feb9815073959e890039f1d03585d8c5ffa54af9af2e64ec3fa8774fc
G_new,data/images_clean/G_new/0_911.jpg,1121093,4c0016453bbf8565f87820aef91b934217038b3768f53e41d6025d0752b3e2ce
G_new,data/images_clean/G_new/0_913.jpg,999288,2558bc28294c9cfb812935414a03f8dfe145882c2288b8ae23b8a70da18babe6
G_new,data/images_clean/G_new/0_914.jpg,666607,1868e08273d5882dd47b8b0dac288ab195a0abbde90a9be6cb1edd093969cd63
G_new,data/images_clean/G_new/0_916.jpg,578344,efcb05b053c90dd38f006d01c62c376d2efe8c418d99403f6be0f99f6254a233
G_new,data/images_clean/G_new/0_917.jpg,838579,b41e68e5a5178017214fab700984fd0a8cce6a2b68acac1954faa43c745d3dcb
G_new,data/images_clean/G_new/0_92.jpg,571614,b75cc23940ad2420fbcbd2923bad0b8842327c99454ee47e6b4607061550e6f0
G_new,data/images_clean/G_new/0_920.jpg,661487,86d8c6b64d527414c6430dd67f2928d588b133a220a0d6bae011683a06136c13
G_new,data/images_clean/G_new/0_923.jpg,632221,38114a466a6dda86bf911bd168aeed3975ba8449212966bacf41389eaece098a
G_new,data/images_clean/G_new/0_926.jpg,853122,a44a0ca5880f8da50e12538f2789e54ae60b122026f6744ebb17b85c268131a7
G_new,data/images_clean/G_new/0_929.jpg,1156701,1aed10ff753d4492e7cd55773004353c218f2ed8d0bd7015db6acd180ca6c339
G_new,data/images_clean/G_new/0_93.jpg,573621,551d4b4dd11944327c6df4fd4f7b8ecf90fad6c40754629f67305c9b09342d84
G_new,data/images_clean/G_new/0_932.jpg,1414186,69f4371e4b84c82d9276a658ac03b86c1ccdb4cf57386722da26eb78b39b68eb
G_new,data/images_clean/G_new/0_935.jpg,1073304,b3d4c81dfdc1331437168839ee58f76a0f28d50ec895eaade5f8e11eb08b0786
G_new,data/images_clean/G_new/0_936.jpg,1229694,6b50759a0150efff5c988ff8bd6b65bf2eff5f18e9a7017ef36d5a2eb241fe22
G_new,data/images_clean/G_new/0_937.jpg,1282452,56457786ffbe110bde9bdda2c5b08012b72c1a93aed8afd16a5db25c2b5a9793
G_new,data/images_clean/G_new/0_938.jpg,623245,226e12d161b338b86abaa647d0eca38b51369590020d0e8526a0e4b13fcb22a4
G_new,data/images_clean/G_new/0_939.jpg,513901,85f30e6707411aff5cb2971bc91d8ee74f17111c17247dee8028dd4004c5f54b
G_new,data/images_clean/G_new/0_94.jpg,572229,cf62dfff87b440778cb67424538e7f4885bba73b4117815319a07e106855176a
G_new,data/images_clean/G_new/0_940.jpg,1045045,70212506c9d51bd6dfb264354190e81ac3e4c3bca4a264042d5f7f2604a40bec
G_new,data/images_clean/G_new/0_941.jpg,1019773,8bd68a9a845c9f50ea148a2f4025790b773e22076c8349ea43d26a78c4050a47
G_new,data/images_clean/G_new/0_942.jpg,1312419,9b3317ae1865fc3e77d55d98d20f46383ffd096232efe7b994d317bc4dffcdeb
G_new,data/images_clean/G_new/0_943.jpg,1342510,cfb3dbb64da6b9dbee5a6f8a1189cbf4789104a5632538d32e104d944876e8e6
G_new,data/images_clean/G_new/0_944.jpg,1030500,df6ca8aa08c5652de05d1b81a617670c4481bcc986917fb634b19078bec4b75b
G_new,data/images_clean/G_new/0_945.jpg,1025434,cb088ff8dd58df15a9a808b9f462500ab11d3bc00f9ac294d76036a249ae95d6
G_new,data/images_clean/G_new/0_946.jpg,1172167,00cb919a5f0bb776834cee1f2e616b34b0ada7850da33bd6f0873a31e317ada6
G_new,data/images_clean/G_new/0_947.jpg,1240441,aec9b54f57aab3bb86eaf5d4e03d79e93dd7e49625435abb3a4773c398c10e26
G_new,data/images_clean/G_new/0_948.jpg,1250298,ca3d5ba49f77a78f1349e7b8dec12f421ef28e274f95e602e4c8b0fb5b38b09f
G_new,data/images_clean/G_new/0_949.jpg,1157996,6ab459eada2fe885c48de5163020f44541b2e99291874fa34ffa1d8583008b6a
G_new,data/images_clean/G_new/0_95.jpg,570505,949d2c2f788264adc5980416e10d7b8ea5566bf909c610e747b7fbce44a9bb96
G_new,data/images_clean/G_new/0_950.jpg,1076485,46e1ace049f51feb60edb53fb7938d583b5bfdde1c6b79be79468b094c8224d1
G_new,data/images_clean/G_new/0_951.jpg,746635,8372a2e7ed7d6346d7f85b82055d675ab69a301d6c852dba0f56dce50c4bab4f
G_new,data/images_clean/G_new/0_952.jpg,1187932,17e6c895f3a1d580f23788ad85203bfc5502ece35b57ca2832b2085a9af6539a
G_new,data/images_clean/G_new/0_953.jpg,1033539,c5d72201d351fb74489248e73e949ee486ab3ecddb7d76cb64399387405962d8
G_new,data/images_clean/G_new/0_954.jpg,1018769,64ebc6acb455151cab799cb1f4c6d9179ce71a44992fc320c7bc263a762a4dba
G_new,data/images_clean/G_new/0_955.jpg,1223064,4cc72380f0de2a7ca4472b4b01b61be032648234cc03df034ac007aa955811a6
G_new,data/images_clean/G_new/0_956.jpg,1273704,a2320b6dc6eca320691573a191c25affd4771cef15864c4104fdc6f98d05b379
G_new,data/images_clean/G_new/0_957.jpg,1410610,11c9df52a311420675cf31066ab2c09eac924ee199ee6fdb054aba59ba414255
G_new,data/images_clean/G_new/0_958.jpg,1143000,97d8f853b1aafd05dc0a5496aeae1c62c1cd45b159da15a44e6bd4280b39864a
G_new,data/images_clean/G_new/0_959.jpg,670796,ba2c8bb9877d519b66214d1bb3c115d58412c419d2409efbfdc5f79d68e81ac2
G_new,data/images_clean/G_new/0_96.jpg,570741,6c9670cbf0a06552ce3a16f6a4cd74bc23eb4b5c1f52146cbf65ba4acc0687d6
G_new,data/images_clean/G_new/0_960.jpg,609021,63afe0d7b8618743929f37db66b247f9b0923e9ea7866b584628a222fca3e8ff
G_new,data/images_clean/G_new/0_961.jpg,681623,582e8b3a6a453e765de5a5e2928b77830bc884b75b0b72d99dffd12ed3a81766
G_new,data/images_clean/G_new/0_962.jpg,965909,5fca1c080f97877905094f56633f2fe17b84c8df9d1adbdf8e18bbf7eee1e6ac
G_new,data/images_clean/G_new/0_963.jpg,1170182,355a4de00246d7ff081ade17c83d8f0b4d14c2a0d8e211b3d8e4a7b84f28df55
G_new,data/images_clean/G_new/0_964.jpg,412799,e10f432c3f2e5b0d6ba1bebf482a5b5789ccd9851286f0f16d5823c7ee3d728b
G_new,data/images_clean/G_new/0_965.jpg,694892,c6d2adad52725d73ceb2210230bf7babc3d0aed11b72d27828d90735cb1a7d41
G_new,data/images_clean/G_new/0_966.jpg,809168,a4aae29b83ac22117424cb93f81f706737c0e171001182a83965d8328255253a
G_new,data/images_clean/G_new/0_967.jpg,1258973,ee608f0e369717cb3a12b620575d352624a3d859a89a7fe2f00b7a11c80f7f65
G_new,data/images_clean/G_new/0_968.jpg,876241,fc385fd36cf3aa33e5965b793ad3e226f660eec486295bb8d19015e8bd9e45d5
G_new,data/images_clean/G_new/0_969.jpg,1310993,680cc3291a259720114ac5b6ca5af4bb2fb3abff77566cc994d9bcd4f82921f8
G_new,data/images_clean/G_new/0_97.jpg,570758,244aa37404eacb5e5db59c2890f8ed96f7ebedafd1c1ed05c4057df2840c322e
G_new,data/images_clean/G_new/0_970.jpg,245261,5c0d8058276c7d3b6b0dd5782be3f97d96b999018034b5213e2e2447f89b0086
G_new,data/images_clean/G_new/0_971.jpg,703412,fd986c3b9129323a34e80efada0dae5edb6b78aa45da8b62775de9836140a04f
G_new,data/images_clean/G_new/0_972.jpg,828273,a5f6f9eff41c13e4e3362dad72ec29e137c4d0fe1a1add9b7d841ad7f5d526c5
G_new,data/images_clean/G_new/0_973.jpg,962315,f98e7e6265543ce615594b6b0b7f176e45d00080fb60670d03cbe3b2713966c4
G_new,data/images_clean/G_new/0_974.jpg,486965,44f01a91bf0417c6ef742ec52a407611312abf99799b068a2797636d67fc75db
G_new,data/images_clean/G_new/0_975.jpg,1476656,f956276c7a7a39b4cdb787cd5674b67cfb4b836dde11d682571e4b23a1b132f7
G_new,data/images_clean/G_new/0_976.jpg,402936,9c1c6df9a59b84f5fd24f501db6f071414551abc81263b00f85c307e7f2606a6
G_new,data/images_clean/G_new/0_977.jpg,594172,c33606545b5ea032858c6f5e25177e0590c719e34cd5057b13df2434015d9975
G_new,data/images_clean/G_new/0_978.jpg,1128882,56f23a0f09c450d91fb01a4a27f468128eb50d2bcc101089ec5a847c11df3610
G_new,data/images_clean/G_new/0_979.jpg,718190,a95dd53292896bc6535fda9cfcad42b8c5913a8b169e6a11be88f0c7cfc941c7
G_new,data/images_clean/G_new/0_98.jpg,571716,dd51da3056028b29af3e6021b7a3a5d2b7a1bfb79281bf4404339b06b90b5803
G_new,data/images_clean/G_new/0_980.jpg,1127211,df3591bbecad36a16f458f7b5446d06c4740feecc722f988531b1d41f3c54748
G_new,data/images_clean/G_new/0_981.jpg,486021,e671f1c6c365e99c7691f0257f7a20b99302da5e959b1b35a30b21086463853d
G_new,data/images_clean/G_new/0_982.jpg,742567,e03494e18e5143b83aa4c2670e271640759236710eb94a796f7b72be3a82740f
G_new,data/images_clean/G_new/0_983.jpg,810674,b54684bfe6f0afb28c54266a7581e34c50e5bb3c83a41e555b9142e065249da8
G_new,data/images_clean/G_new/0_984.jpg,627151,a66312e681a08944a51a43d60584935a5bf151a16da63bc05b80e6384e6282ed
G_new,data/images_clean/G_new/0_985.jpg,1219787,f0e880f5611b8b518672e1e1937b697147c95aaf8a76de539d87476fb11b94b9
G_new,data/images_clean/G_new/0_986.jpg,1110352,2b9f9f21929b270eb58fe754c01d1a3deca3da3c2ba36cd97a7de7d6140deedc
G_new,data/images_clean/G_new/0_987.jpg,1502961,26a1cb724fe37f0821fbcaec81f0c6d158f7381228f1758391dc50ed0a59041d
G_new,data/images_clean/G_new/0_988.jpg,1123412,1d85f38ffd18db27a807ac0b06db51a4f738648beda0aa24302c5e5c574a3f06
G_new,data/images_clean/G_new/0_989.jpg,1179632,46b1c3757728dbc1eddba0544b413ba55397b099c71c7eb53224f6e15de4c31c
G_new,data/images_clean/G_new/0_99.jpg,570710,7588367fb2a345ceafab254583935f2496e291d938d5c4f834d493bcbf66684b
G_new,data/images_clean/G_new/0_990.jpg,1498890,766f08217bac0b2abfb8e64c519efc5801c42684a4e01d11ef9d5bac22672eca
G_new,data/images_clean/G_new/0_991.jpg,1368735,34fb0ff38a7c2ace83567c70ec7a2eefec7993c7d281d74556da1252c7d80748
G_new,data/images_clean/G_new/0_992.jpg,1378647,ec55278b5fe3a8afb6d7d455cdd7346cb110c64916c7a60d40c78da5cfa1e7b0
G_new,data/images_clean/G_new/0_993.jpg,1102394,cdebdabf5dec63f7d4a6366345776f1029d525526eacfccdd07b02971a1834eb
G_new,data/images_clean/G_new/0_994.jpg,476946,21de55a999ac9112fbfc47dd8389c3dcab3e1b4fba2b1c7dabfb464b2fdb5c8e
G_new,data/images_clean/G_new/0_995.jpg,1239191,fdd8e7e285c2bc0f91e18c927aefb1c86d3d3cc173083494a3a1b075f85c2737
G_new,data/images_clean/G_new/0_996.jpg,1485467,74458a1259fa0af7d9a6e4cfbaa860e62fc6464aa2d2f2222475e1a19f0fd984
G_new,data/images_clean/G_new/0_997.jpg,1059554,054188ec0e594d36f1726efade0b68ea3f7d9b2e061758de24803b9c299e411e
G_new,data/images_clean/G_new/0_998.jpg,804321,8b566c526f8b88e964761a591a6e0a721a8c459b9d6081a2b36e9e0758b6fca6
G_new,data/images_clean/G_new/0_999.jpg,1476675,e8bb939fa96edb97dede7bd83246c7ba387479b890553ec78b6b7f91a5c963dd
G_new,data/images_clean/G_new/1_0.jpg,215192,2e108ef0fb347ac47fa7d0a4e2efa71fd11d7302bb1f7833dc8171cd2e546d72
G_new,data/images_clean/G_new/1_1.jpg,315713,3230f59f5a088a9c3d09ae5b1a096e2d50afd4aab38411805c34b851cf64a248
G_new,data/images_clean/G_new/1_10.jpg,275764,e85f1c7db757e456b108aea060a7692ba0c219873ade621268b984d76f62092b
G_new,data/images_clean/G_new/1_100.jpg,362319,45bec82d962ef748cb5b386adebd12210f57ab90abfe5c242ad41cdb94a26b22
G_new,data/images_clean/G_new/1_1000.jpg,180664,2fde21d34ad35febf675744034c59d5477f6621b7591d162e38dca4b3adcee6d
G_new,data/images_clean/G_new/1_1001.jpg,305171,3fb066bb8f8e964019120180e67cb9f10bb66e21bb93657b553922354c59168a
G_new,data/images_clean/G_new/1_1002.jpg,288477,8c4007927243ab834976a5ee3f7da24d4b8038d3e14f5069b8e96f906f87f262
G_new,data/images_clean/G_new/1_1003.jpg,228425,3806f5937973af5b676bf1902eaa6be51445d7eba2830d08e0174871def940b0
G_new,data/images_clean/G_new/1_1004.jpg,489277,3880eac9ca68e2e5370a5d264b544805e40169ca13415241ca3cb31149f6e794
G_new,data/images_clean/G_new/1_1005.jpg,281559,a6a2a1b65f8f77f32e66fb6959454efcbd9cce3198de21f717961ca31bb1b13a
G_new,data/images_clean/G_new/1_1006.jpg,316948,87ee55fd87495d7b9e916d193e891832bce3d5281c7530c43bd37b581ad28a30
G_new,data/images_clean/G_new/1_1007.jpg,364763,7da996794533b2c5c67b9906a13808742783d8e2c51934147b21ddc6181b28c6
G_new,data/images_clean/G_new/1_1008.jpg,188711,9fe1305d258e55c5abbbf132446c895013a03425a4838330f3189616f7f59cd4
G_new,data/images_clean/G_new/1_1009.jpg,291404,133a23f195d56bca33b052c89bdea55f27781b6a7abdaada10e889b9f8c3ea55
G_new,data/images_clean/G_new/1_101.jpg,277700,fd99e42988ab7e0e099ffb6283f7230a74bab4ad274f0955687a2d64a69ad668
G_new,data/images_clean/G_new/1_1010.jpg,321180,6096fee6f0ea4208c861a2dfde112ab3fc65ee5602d96436c42b7ca5917d630e
G_new,data/images_clean/G_new/1_1011.jpg,400716,e37fa5a3b48dc6445efb66706b7cba9b6f0625abf673e4e4ca5a652c36a40014
G_new,data/images_clean/G_new/1_1012.jpg,286430,fe3325a3fc8140c626b0048cb553dfd7d79d2ff46de5d80adb5f042739eec088
G_new,data/images_clean/G_new/1_1013.jpg,209255,2e89e2417f2af7ab1274ee3b4e97bf3218f00d47a661c29efde40e698f02ddc2
G_new,data/images_clean/G_new/1_1014.jpg,211890,2f77282fbef274ebd8ac1f95827f253a35928770eb2e1080bc29a6fc65e2caa6
G_new,data/images_clean/G_new/1_1015.jpg,375088,1f92bdbc475f95281c317d59f1ef6616c786e0998911d5103669bdc4c7bbf287
G_new,data/images_clean/G_new/1_1016.jpg,247719,bfd07f873bd2845db92541aaed84559d696427c879f8716be963156cd4efafd0
G_new,data/images_clean/G_new/1_1017.jpg,343884,25dc5cf906ca611a4a17aa7b1f2bf33b5a2460aff2c1e948484b683c7bcfeb80
G_new,data/images_clean/G_new/1_1018.jpg,451262,f541881672b946122320d36a306dd1591f4bb6ca4fc60ca79acfdf53e1f0c059
G_new,data/images_clean/G_new/1_1019.jpg,312540,5f90fa51dfaa7c2821031e52a991bddedaaa04cd25bc81862523de342e4b4964
G_new,data/images_clean/G_new/1_102.jpg,151231,1b2af59ffb210444a228e7114ca25b3d1f045532defd646f8c9bbe9099e543c9
G_new,data/images_clean/G_new/1_1020.jpg,80810,453cee2a87be10a3d212ff316a109244062af2398390e7118b9d1bd7af1a8a7c
G_new,data/images_clean/G_new/1_1021.jpg,84650,06703df78588691c2bcf3696bcfdde000d313813c4fa3e4b6cb17ed46401b540
G_new,data/images_clean/G_new/1_1022.jpg,150377,0f5a77725575976b1656fe88d5e91f342c373e6fd0a296fae47861dd02c5d2c4
G_new,data/images_clean/G_new/1_1023.jpg,98509,c785a77372cebb75bed2ff4cf3b2e28187078e9a8328f8d76ce31bde24fd3731
G_new,data/images_clean/G_new/1_1024.jpg,136904,9d36721f4d9e9fe8e9af5f21681657ea3934295beeb3c4bcf3acb59b62981910
G_new,data/images_clean/G_new/1_1025.jpg,153739,66237d95586ca2f6b12982c855a0c9e95592f20488e5708ac35ac3cdd4ffba3d
G_new,data/images_clean/G_new/1_1026.jpg,113422,921e725c5121b6187a97d117cdbae30d3bb9a2fff7a649126870ee77514e796b
G_new,data/images_clean/G_new/1_1027.jpg,287168,8f930b023dce588b300fa98086b89572fec79e3934c0698be3403b9f2b83601b
G_new,data/images_clean/G_new/1_1028.jpg,201624,10b30bcf38706ad448187858c0e45a11922fa062ec87cfff350c3dcca2df7ffb
G_new,data/images_clean/G_new/1_1029.jpg,186661,b6348f9a99be5734e17775a19a557742866befcd75c2095a6501b36895c7cf91
G_new,data/images_clean/G_new/1_103.jpg,226151,940dfae30c53001cd859b015d5bbab5c54164d162ec7f2e843327c82f9506382
G_new,data/images_clean/G_new/1_1030.jpg,135140,d8f570649cb5ba01599cceff2ec316a9d3c0b0adc7be1315566ceeba3c9c14e7
G_new,data/images_clean/G_new/1_1031.jpg,135116,541897a97998d823d9c7fd56a247d4c89adb72e47f77b1cee493400b8ad1c1ea
G_new,data/images_clean/G_new/1_1032.jpg,158238,2b8552aaf80933ba888e8bfe6cfcc927c7bc89dd71dafb31debec9b882c66871
G_new,data/images_clean/G_new/1_1033.jpg,160505,85d02d1bd5ee263d3f9f2acd269daa862efb4087ae561aaea3bf1cfd0a1ed5f3
G_new,data/images_clean/G_new/1_1034.jpg,191416,2077bcfad45e7ec3f7b34a0bbc0989f4162a2a043230f81f3cf3eeef5d3c8c77
G_new,data/images_clean/G_new/1_1035.jpg,247221,b5dea60ed736b238a5ded1afc41b5c49cb2575ab6b891b7a8d25d73afc04f8b6
G_new,data/images_clean/G_new/1_1036.jpg,145629,e5475e8a10ee559c26194d5151b068b5780654a44d9fc217f5fa7d81ef00c05d
G_new,data/images_clean/G_new/1_1037.jpg,92629,1acc7f4c9c69b56cba033d1191690964fc4a2311069280f7692bbe1436d3387c
G_new,data/images_clean/G_new/1_1038.jpg,168125,df06cfb60a14325c2efc97be54a499be4da1c478cc3acce4e8b972f81a026a30
G_new,data/images_clean/G_new/1_1039.jpg,149527,a7921bfe9d7540c708eccef3133f91d06c813e1def21254feafad7daa6f0252b
G_new,data/images_clean/G_new/1_104.jpg,162317,9cc578b2843a3c6fd83e8e4409ac0bec0950196771c4a6ffd76828724a8eb212
G_new,data/images_clean/G_new/1_1040.jpg,126093,c4694bef74afdfbfb08ab5ffc0749ccee1309054887906fed4b79f3f3ecdeb30
G_new,data/images_clean/G_new/1_1041.jpg,151147,5bead430fa869f01e5058a9d796a7eb9f26c083acbcf9815163ab671df18c845
G_new,data/images_clean/G_new/1_1042.jpg,155911,2bb49ab828e2f5cde7ded704dae95fd53afff1ee2015007fec2305b40d03f75a
G_new,data/images_clean/G_new/1_1043.jpg,219855,144df287ee835928d8f1507cf492aa72f12e54e017d64a61410155823dcd9be1
G_new,data/images_clean/G_new/1_1044.jpg,352279,42338b085e2c21d54ccbc7b07ba5adc3ddded633d5213295fb5aeb245442351f
G_new,data/images_clean/G_new/1_1045.jpg,158865,849f022af8a1552cfd264f4e454d095513f9b45b681803e2a09151cb4731344e
G_new,data/images_clean/G_new/1_1046.jpg,245491,550978c369976d7ae36d70d9471ea3d0f77e3e0f80276260ffb6c17eb8eb7506
G_new,data/images_clean/G_new/1_1047.jpg,155705,bf08daa8126c70d7b416bb4bc82625de8628b3f203b1e6d896d3608840e20abe
G_new,data/images_clean/G_new/1_1048.jpg,228224,1276b99d5a0b2606ad8085c529fe7269cb3025bfa19937886790ef85485a206e
G_new,data/images_clean/G_new/1_1049.jpg,143763,f28235c495ad8773dc5f9a125826d973c28e32e9820697ce46efa20d98c6ef29
G_new,data/images_clean/G_new/1_105.jpg,220630,f799645cf18856bc12552c3ae0657bae9774abeec54962b66bd137884d47e7a3
G_new,data/images_clean/G_new/1_1050.jpg,218158,8d1852af967a73721597886cd8c0220baebb8179c3aea9bca30237d1bb2b4867
G_new,data/images_clean/G_new/1_1051.jpg,321236,b0b92ddf42b04c12fcd3fcb4b29fd196cbd6147a19c55de1b284be080b7be0be
G_new,data/images_clean/G_new/1_1052.jpg,107358,4fc20b97e2714a5eaf90e17646eb315fe0d6ae060a2349d49eb55b2c76bd4e13
G_new,data/images_clean/G_new/1_1053.jpg,202370,9e5b318d51b9c28ba746e7778c47f106830b0909b09deb5c21461b2465741bc1
G_new,data/images_clean/G_new/1_1054.jpg,221353,3a212d4cfdba58ae80cd5e3e3bef34e752b3283bc5416f0d336558008c8f681a
G_new,data/images_clean/G_new/1_1055.jpg,118469,33045cd290999544d4ff9de91b68fc96ad12f9764d278d91c9743ce4449ec837
G_new,data/images_clean/G_new/1_1056.jpg,264696,a42899aeea0ecc4834408607acf0d29891bea0e4ba1484c2b63d2d6a6a0587b7
G_new,data/images_clean/G_new/1_1057.jpg,152356,2452eec65a2900dcf397891abe738d470d58d657289b15892692b23e3b560ca3
G_new,data/images_clean/G_new/1_1058.jpg,117955,e8bb959be79922886876134b954b443be4aab7a6cd658516fa0f756e2acf2f55
G_new,data/images_clean/G_new/1_1059.jpg,177020,156feee7de781831e1320063b2c88b791dd745fd6bf16213c85b4dc3d330c4d5
G_new,data/images_clean/G_new/1_106.jpg,123766,ed19b5bb1fdda81ac6d8befee4aba8535d235a63f642d6f33e8c165c373cf0c8
G_new,data/images_clean/G_new/1_1060.jpg,227616,94af66377080635092fdc02410f626543d060fd7363aaae6ca42a26a84752339
G_new,data/images_clean/G_new/1_1061.jpg,156102,f7c5623dbe2beeedd4ece9b36f6332a4ced3bc0568da2485b1915fcf4e4ff37b
G_new,data/images_clean/G_new/1_1062.jpg,112932,060c9c87ff30a509ca86cde556ef546bf4db8bf16d890af7e6e56fd3d1ce63d0
G_new,data/images_clean/G_new/1_1063.jpg,405344,3b3409b4f8f49cabffaaeddffc53854f4c1d0ebc45dd71dc32ad94f20046f652
G_new,data/images_clean/G_new/1_1064.jpg,174999,982fa5fd69714c86a2499765a8db86431a7b39b58c93182907ded05194891a90
G_new,data/images_clean/G_new/1_1065.jpg,250071,f05403426a8ca824cdff06ad35b253bc8959bfff96597d87cacb8dd9ddeecfda
G_new,data/images_clean/G_new/1_1066.jpg,197397,7bf625032d7206cdf67d247d064141f603a59b6e63b35d9fb14b5a4300245ae0
