acc_kept,ami_all,ami_kept,ari_all,ari_kept,completeness_all,completeness_kept,conservative_overall_accuracy,coverage,dataset,feature,homogeneity_all,homogeneity_kept,k,kept,method,n,nmi_all,nmi_kept,reduction,rejected,rejection_rate,seed,v_measure_all,v_measure_kept
0.8467575382073523,0.6210573781694614,0.6210573781694614,0.22749172531538378,0.22749172531538378,0.4961755797506408,0.4961755797506408,0.8467575382073523,1.0,M_new,DINOv2-vit_base_patch14-224,0.8581562674757272,0.8581562674757272,60,4842,DINOv2+UMAP+KMeans,4842,0.6287915098554805,0.6287915098554805,umap100,0,0.0,33,0.6287915098554805,0.6287915098554805
0.8539859562164395,0.62538518099911,0.62538518099911,0.2331744783550757,0.2331744783550757,0.4991017002705324,0.4991017002705324,0.8539859562164395,1.0,M_new,DINOv2-vit_base_patch14-224,0.865135673035835,0.865135673035835,60,4842,DINOv2+UMAP+Birch,4842,0.6330140103556733,0.6330140103556733,umap100,0,0.0,33,0.6330140103556732,0.6330140103556732
0.8506815365551424,0.6300977052499488,0.6300977052499488,0.2609800962707006,0.2609800962707006,0.505735695632914,0.505735695632914,0.8506815365551424,1.0,M_new,DINOv2-vit_base_patch14-224,0.8629878467640929,0.8629878467640929,60,4842,DINOv2+UMAP+Agglomerative,4842,0.6377383678834916,0.6377383678834916,umap100,0,0.0,33,0.6377383678834916,0.6377383678834916
0.8563548102383054,0.6210573781694614,0.6271768804174294,0.22749172531538378,0.23745774671226721,0.4961755797506408,0.5019820670508559,0.8015282940933498,0.9359768690623709,M_new,DINOv2-vit_base_patch14-224,0.8581562674757272,0.8649172205188486,60,4532,DINOv2+UMAP+any2,4842,0.6287915098554805,0.635266896591739,umap100,310,0.06402313093762908,33,0.6287915098554805,0.6352668965917388
0.8578476719087265,0.6210573781694614,0.645844455565995,0.22749172531538378,0.26905769138475244,0.4961755797506408,0.5247398811192185,0.5745559686080132,0.6697645600991325,M_new,DINOv2-vit_base_patch14-224,0.8581562674757272,0.871948014986047,60,3243,DINOv2+UMAP+all3,4842,0.6287915098554805,0.6551870306914046,umap100,1599,0.3302354399008674,33,0.6287915098554805,0.6551870306914045
0.8145394465097068,0.5975144519482486,0.5975144519482486,0.2065626019823811,0.2065626019823811,0.47693374930848,0.47693374930848,0.8145394465097068,1.0,M_new,DINOv2-vit_base_patch14-224,0.8296538153507207,0.8296538153507207,60,4842,DINOv2+KMeans,4842,0.6056844799169859,0.6056844799169859,raw,0,0.0,44,0.6056844799169859,0.6056844799169859
0.849029326724494,0.6243205178307533,0.6243205178307533,0.23248084490682044,0.23248084490682044,0.49926539248720314,0.49926539248720314,0.849029326724494,1.0,M_new,DINOv2-vit_base_patch14-224,0.8609336472045507,0.8609336472045507,60,4842,DINOv2+UMAP+KMeans,4842,0.6320168780216573,0.6320168780216573,umap100,0,0.0,44,0.6320168780216573,0.6320168780216573
0.8424204874019,0.6254595203233075,0.6254595203233075,0.24655160745011737,0.24655160745011737,0.5009582855663298,0.5009582855663298,0.8424204874019,1.0,M_new,DINOv2-vit_base_patch14-224,0.8600999288832936,0.8600999288832936,60,4842,DINOv2+UMAP+Birch,4842,0.633145858442699,0.633145858442699,umap100,0,0.0,44,0.633145858442699,0.633145858442699
0.8535729037587774,0.6293287288730115,0.6293287288730115,0.25638921004262255,0.25638921004262255,0.504197939033446,0.504197939033446,0.8535729037587774,1.0,M_new,DINOv2-vit_base_patch14-224,0.8645713518569804,0.8645713518569804,60,4842,DINOv2+UMAP+Agglomerative,4842,0.636944584678801,0.636944584678801,umap100,0,0.0,44,0.636944584678801,0.636944584678801
0.8547700170357752,0.6243205178307533,0.6294549890269251,0.23248084490682044,0.24152517888752234,0.49926539248720314,0.5042302274991659,0.828996282527881,0.969847170590665,M_new,DINOv2-vit_base_patch14-224,0.8609336472045507,0.8657589762207238,60,4696,DINOv2+UMAP+any2,4842,0.6320168780216573,0.6372923879310755,umap100,146,0.030152829409334985,44,0.6320168780216573,0.6372923879310755
0.8773402194964494,0.6243205178307533,0.6714972682096624,0.23248084490682044,0.31662007606542947,0.49926539248720314,0.5512729537842139,0.5613382899628253,0.6398182569186287,M_new,DINOv2-vit_base_patch14-224,0.8609336472045507,0.8890540867088611,60,3098,DINOv2+UMAP+all3,4842,0.6320168780216573,0.6805558163875587,umap100,1744,0.36018174308137135,44,0.6320168780216573,0.6805558163875587
0.8085501858736059,0.6053604045697447,0.6053604045697447,0.22249094977463996,0.22249094977463996,0.48491189614439395,0.48491189614439395,0.8085501858736059,1.0,M_new,DINOv2-vit_base_patch14-224,0.8346862029016491,0.8346862029016491,60,4842,DINOv2+KMeans,4842,0.6134432440107366,0.6134432440107366,raw,0,0.0,55,0.6134432440107367,0.6134432440107367
0.8510945890128047,0.6269635559998753,0.6269635559998753,0.24383038828640793,0.24383038828640793,0.5027412510757098,0.5027412510757098,0.8510945890128047,1.0,M_new,DINOv2-vit_base_patch14-224,0.8604150970413637,0.8604150970413637,60,4842,DINOv2+UMAP+KMeans,4842,0.6346537767711042,0.6346537767711042,umap100,0,0.0,55,0.6346537767711042,0.6346537767711042
0.8467575382073523,0.6269201722236117,0.6269201722236117,0.25009761505263517,0.25009761505263517,0.5027214018537458,0.5027214018537458,0.8467575382073523,1.0,M_new,DINOv2-vit_base_patch14-224,0.860288137661995,0.860288137661995,60,4842,DINOv2+UMAP+Birch,4842,0.6346034213630561,0.6346034213630561,umap100,0,0.0,55,0.6346034213630561,0.6346034213630561
0.8529533250722842,0.6317167122099897,0.6317167122099897,0.2539796868166077,0.2539796868166077,0.5080681929444139,0.5080681929444139,0.8529533250722842,1.0,M_new,DINOv2-vit_base_patch14-224,0.8621764832014754,0.8621764832014754,60,4842,DINOv2+UMAP+Agglomerative,4842,0.6393667575508318,0.6393667575508318,umap100,0,0.0,55,0.6393667575508318,0.6393667575508318
0.8558597091531224,0.6269635559998753,0.6307422916754677,0.24383038828640793,0.2508224562701112,0.5027412510757098,0.5061035740046017,0.8265179677819083,0.9657166460140438,M_new,DINOv2-vit_base_patch14-224,0.8604150970413637,0.8651857394865029,60,4676,DINOv2+UMAP+any2,4842,0.6346537767711042,0.638630507251851,umap100,166,0.034283353985956215,55,0.6346537767711042,0.6386305072518511
0.8710832587287377,0.6269635559998753,0.6598318212694992,0.24383038828640793,0.30010014264008045,0.5027412510757098,0.5381726617904484,0.6028500619578686,0.6920693928128873,M_new,DINOv2-vit_base_patch14-224,0.8604150970413637,0.8813439288795507,60,3351,DINOv2+UMAP+all3,4842,0.6346537767711042,0.6682770899269123,umap100,1491,0.30793060718711274,55,0.6346537767711042,0.6682770899269123
0.9973190348525469,0.49224527032946364,0.49224527032946364,0.09903392000177576,0.09903392000177576,0.3313498890998909,0.3313498890998909,0.9973190348525469,1.0,G_new,DINOv2-vit_base_patch14-224,0.9926082434766944,0.9926082434766944,60,3730,DINOv2+KMeans,3730,0.49684445950803463,0.49684445950803463,raw,0,0.0,11,0.49684445950803463,0.49684445950803463
0.999195710455764,0.49189121528634655,0.49189121528634655,0.09408218603018992,0.09408218603018992,0.3305311762959903,0.3305311762959903,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9969584406651971,0.9969584406651971,60,3730,DINOv2+UMAP+KMeans,3730,0.4964646681992367,0.4964646681992367,umap100,0,0.0,11,0.49646466819923674,0.49646466819923674
0.999195710455764,0.49781159978852463,0.49781159978852463,0.10488861978956603,0.10488861978956603,0.3357855744358433,0.3357855744358433,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9972515310399207,0.9972515310399207,60,3730,DINOv2+UMAP+Birch,3730,0.5024056372200544,0.5024056372200544,umap100,0,0.0,11,0.5024056372200543,0.5024056372200543
0.999195710455764,0.4956649601920324,0.4956649601920324,0.10129908237666951,0.10129908237666951,0.33384325899182404,0.33384325899182404,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9973912349346775,0.9973912349346775,60,3730,DINOv2+UMAP+Agglomerative,3730,0.500245962495104,0.500245962495104,umap100,0,0.0,11,0.500245962495104,0.500245962495104
0.9994303617203076,0.49189121528634655,0.49345834850633763,0.09408218603018992,0.09606705914904937,0.3305311762959903,0.33205335841423644,0.9407506702412869,0.9412868632707775,G_new,DINOv2-vit_base_patch14-224,0.9969584406651971,0.9980451629360958,60,3511,DINOv2+UMAP+any2,3730,0.4964646681992367,0.49831533962697555,umap100,219,0.05871313672922252,11,0.49646466819923674,0.49831533962697555
0.999128160418483,0.49189121528634655,0.5138345421243539,0.09408218603018992,0.12378367626107285,0.3305311762959903,0.3519669517266739,0.6144772117962467,0.6150134048257373,G_new,DINOv2-vit_base_patch14-224,0.9969584406651971,0.997087017762904,60,2294,DINOv2+UMAP+all3,3730,0.4964646681992367,0.5202781892870157,umap100,1436,0.38498659517426276,11,0.49646466819923674,0.5202781892870157
0.9989276139410188,0.49715180251216773,0.49715180251216773,0.10427066668113748,0.10427066668113748,0.33527775806827853,0.33527775806827853,0.9989276139410188,1.0,G_new,DINOv2-vit_base_patch14-224,0.9965562066490359,0.9965562066490359,60,3730,DINOv2+KMeans,3730,0.5017489260761351,0.5017489260761351,raw,0,0.0,22,0.501748926076135,0.501748926076135
0.9989276139410188,0.493396699139593,0.493396699139593,0.09789406552091125,0.09789406552091125,0.33194971761675957,0.33194971761675957,0.9989276139410188,1.0,G_new,DINOv2-vit_base_patch14-224,0.9962661332565789,0.9962661332565789,60,3730,DINOv2+UMAP+KMeans,3730,0.4979766826125606,0.4979766826125606,umap100,0,0.0,22,0.4979766826125607,0.4979766826125607
0.9989276139410188,0.4975912491578383,0.4975912491578383,0.10574630369665652,0.10574630369665652,0.33575891369874916,0.33575891369874916,0.9989276139410188,1.0,G_new,DINOv2-vit_base_patch14-224,0.9958554271094385,0.9958554271094385,60,3730,DINOv2+UMAP+Birch,3730,0.5021984611615606,0.5021984611615606,umap100,0,0.0,22,0.5021984611615606,0.5021984611615606
0.9989276139410188,0.4951547217315204,0.4951547217315204,0.10096066207461178,0.10096066207461178,0.33351360463695595,0.33351360463695595,0.9989276139410188,1.0,G_new,DINOv2-vit_base_patch14-224,0.9963267512227468,0.9963267512227468,60,3730,DINOv2+UMAP+Agglomerative,3730,0.49974197990361213,0.49974197990361213,umap100,0,0.0,22,0.4997419799036121,0.4997419799036121
0.9988439306358381,0.493396699139593,0.4932859921300463,0.09789406552091125,0.09845478430608663,0.33194971761675957,0.3322140074413718,0.9265415549597855,0.9276139410187667,G_new,DINOv2-vit_base_patch14-224,0.9962661332565789,0.9959950121796945,60,3460,DINOv2+UMAP+any2,3730,0.4979766826125606,0.4982400954967678,umap100,270,0.07238605898123325,22,0.4979766826125607,0.4982400954967679
0.9995353159851301,0.493396699139593,0.519357762636159,0.09789406552091125,0.12875357766726375,0.33194971761675957,0.3565947077995786,0.5766756032171582,0.5769436997319035,G_new,DINOv2-vit_base_patch14-224,0.9962661332565789,0.9984870116172431,60,2152,DINOv2+UMAP+all3,3730,0.4979766826125606,0.5255110139077938,umap100,1578,0.42305630026809654,22,0.4979766826125607,0.5255110139077938
0.9975871313672923,0.49740569227406833,0.49740569227406833,0.10804667396322783,0.10804667396322783,0.3357548830868689,0.3357548830868689,0.9975871313672923,1.0,G_new,DINOv2-vit_base_patch14-224,0.9943895449173444,0.9943895449173444,60,3730,DINOv2+KMeans,3730,0.5020073585504959,0.5020073585504959,raw,0,0.0,33,0.5020073585504959,0.5020073585504959
0.999195710455764,0.4930588409342503,0.4930588409342503,0.09713415796962838,0.09713415796962838,0.33156032262260804,0.33156032262260804,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9970136929793268,0.9970136929793268,60,3730,DINOv2+UMAP+KMeans,3730,0.4976315625947457,0.4976315625947457,umap100,0,0.0,33,0.49763156259474567,0.49763156259474567
0.999195710455764,0.4964366743601041,0.4964366743601041,0.10311511526505808,0.10311511526505808,0.3345707814429668,0.3345707814429668,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9970779226399129,0.9970779226399129,60,3730,DINOv2+UMAP+Birch,3730,0.5010227377751473,0.5010227377751473,umap100,0,0.0,33,0.5010227377751473,0.5010227377751473
0.999195710455764,0.4969042463980247,0.4969042463980247,0.10380728115842541,0.10380728115842541,0.3349765075097721,0.3349765075097721,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9971732092989369,0.9971732092989369,60,3730,DINOv2+UMAP+Agglomerative,3730,0.501489577062657,0.501489577062657,umap100,0,0.0,33,0.501489577062657,0.501489577062657
0.9991369390103567,0.4930588409342503,0.49349899519718127,0.09713415796962838,0.0974412497733854,0.33156032262260804,0.3322571257121377,0.9310991957104557,0.9319034852546917,G_new,DINOv2-vit_base_patch14-224,0.9970136929793268,0.9969466426788716,60,3476,DINOv2+UMAP+any2,3730,0.4976315625947457,0.4984075938722534,umap100,254,0.06809651474530831,33,0.49763156259474567,0.4984075938722535
0.9987035436473639,0.4930588409342503,0.5138272141250261,0.09713415796962838,0.12699528832487042,0.33156032262260804,0.35191636203552396,0.6195710455764075,0.6203753351206435,G_new,DINOv2-vit_base_patch14-224,0.9970136929793268,0.9956695930488558,60,2314,DINOv2+UMAP+all3,3730,0.4976315625947457,0.5200297905348887,umap100,1416,0.3796246648793566,33,0.49763156259474567,0.5200297905348886
0.9975871313672923,0.4920323855841687,0.4920323855841687,0.09877562794775764,0.09877562794775764,0.3312192833206808,0.3312192833206808,0.9975871313672923,1.0,G_new,DINOv2-vit_base_patch14-224,0.9921147990331349,0.9921147990331349,60,3730,DINOv2+KMeans,3730,0.49663581870891077,0.49663581870891077,raw,0,0.0,44,0.49663581870891077,0.49663581870891077
0.999195710455764,0.4924330205800131,0.4924330205800131,0.0961035018929815,0.0961035018929815,0.33100161129345684,0.33100161129345684,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9970236567145265,0.9970236567145265,60,3730,DINOv2+UMAP+KMeans,3730,0.4970032495921136,0.4970032495921136,umap100,0,0.0,44,0.4970032495921136,0.4970032495921136
0.999195710455764,0.4979383779744944,0.4979383779744944,0.10690608821159792,0.10690608821159792,0.33591318222131045,0.33591318222131045,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9970759862599808,0.9970759862599808,60,3730,DINOv2+UMAP+Birch,3730,0.5025261650740002,0.5025261650740002,umap100,0,0.0,44,0.5025261650740002,0.5025261650740002
0.999195710455764,0.4963961008449614,0.4963961008449614,0.10216911808198406,0.10216911808198406,0.33449178848313493,0.33449178848313493,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9974417245182593,0.9974417245182593,60,3730,DINOv2+UMAP+Agglomerative,3730,0.5009800610692581,0.5009800610692581,umap100,0,0.0,44,0.500980061069258,0.500980061069258
0.9991301826616411,0.4924330205800131,0.4949049196364403,0.0961035018929815,0.09906949319542473,0.33100161129345684,0.33347676613317684,0.9238605898123324,0.9246648793565684,G_new,DINOv2-vit_base_patch14-224,0.9970236567145265,0.9967958431240692,60,3449,DINOv2+UMAP+any2,3730,0.4970032495921136,0.49975960107245576,umap100,281,0.07533512064343163,44,0.4970032495921136,0.49975960107245576
0.9991208791208791,0.4924330205800131,0.5067094209382296,0.0961035018929815,0.11753094664492855,0.33100161129345684,0.345372921001866,0.6093833780160858,0.6099195710455764,G_new,DINOv2-vit_base_patch14-224,0.9970236567145265,0.997103407899857,60,2275,DINOv2+UMAP+all3,3730,0.4970032495921136,0.5130407279642972,umap100,1455,0.3900804289544236,44,0.4970032495921136,0.5130407279642973
0.9986595174262735,0.4944732612017824,0.4944732612017824,0.1005993285647146,0.1005993285647146,0.33298450518720035,0.33298450518720035,0.9986595174262735,1.0,G_new,DINOv2-vit_base_patch14-224,0.9956357276464041,0.9956357276464041,60,3730,DINOv2+KMeans,3730,0.4990609986571788,0.4990609986571788,raw,0,0.0,55,0.49906099865717884,0.49906099865717884
0.999195710455764,0.4914136015219594,0.4914136015219594,0.09355500658673571,0.09355500658673571,0.33011071793745994,0.33011071793745994,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9969058936361354,0.9969058936361354,60,3730,DINOv2+UMAP+KMeans,3730,0.495983723781831,0.495983723781831,umap100,0,0.0,55,0.495983723781831,0.495983723781831
0.999195710455764,0.49758671941291027,0.49758671941291027,0.10528912087451374,0.10528912087451374,0.33562061976539764,0.33562061976539764,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.996920006818312,0.996920006818312,60,3730,DINOv2+UMAP+Birch,3730,0.5021789262856184,0.5021789262856184,umap100,0,0.0,55,0.5021789262856186,0.5021789262856186
0.999195710455764,0.4951421321847791,0.4951421321847791,0.10122382501077744,0.10122382501077744,0.3334243599762405,0.3334243599762405,0.999195710455764,1.0,G_new,DINOv2-vit_base_patch14-224,0.9969659051435752,0.9969659051435752,60,3730,DINOv2+UMAP+Agglomerative,3730,0.49972211546615997,0.49972211546615997,umap100,0,0.0,55,0.49972211546615997,0.49972211546615997
0.9991580129104687,0.4914136015219594,0.4907948546714754,0.09355500658673571,0.09382504333505741,0.33011071793745994,0.3297858681271652,0.9544235924932976,0.9552278820375335,G_new,DINOv2-vit_base_patch14-224,0.9969058936361354,0.9967584552466013,60,3563,DINOv2+UMAP+any2,3730,0.495983723781831,0.49559874733861187,umap100,167,0.04477211796246649,55,0.495983723781831,0.4955987473386118
0.9991119005328597,0.4914136015219594,0.5121300278092911,0.09355500658673571,0.12470769748630929,0.33011071793745994,0.35036725892729276,0.6032171581769437,0.6037533512064344,G_new,DINOv2-vit_base_patch14-224,0.9969058936361354,0.9967267992597798,60,2252,DINOv2+UMAP+all3,3730,0.495983723781831,0.5184796628470116,umap100,1478,0.3962466487935657,55,0.495983723781831,0.5184796628470116
